classification_id,subject_data,annotations,subject_ids
502102113,"{""90800622"": {""retired"": {""id"": 118049873, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:31:22.745Z"", ""updated_at"": ""2023-07-31T15:55:33.496Z"", ""retired_at"": ""2023-07-31T15:55:33.487Z"", ""subject_id"": 90800622, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-18.png"", ""log_png"": ""log-794625-18.png"", ""Image Number"": ""794625-18""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 233.83334350585938, ""y"": 3.26666259765625}, {""x"": 233.83334350585938, ""y"": 35.26666259765625}, {""x"": 232.83334350585938, ""y"": 63.26666259765625}, {""x"": 219.83334350585938, ""y"": 84.26666259765625}, {""x"": 209.83334350585938, ""y"": 104.26666259765625}, {""x"": 202.83334350585938, ""y"": 113.26666259765625}, {""x"": 206.83334350585938, ""y"": 128.26666259765625}, {""x"": 225.83334350585938, ""y"": 124.26666259765625}, {""x"": 235.83334350585938, ""y"": 135.26666259765625}, {""x"": 242.83334350585938, ""y"": 140.26666259765625}, {""x"": 241.83334350585938, ""y"": 154.26666259765625}, {""x"": 240.83334350585938, ""y"": 171.26666259765625}, {""x"": 240.83334350585938, ""y"": 188.26666259765625}, {""x"": 262.8333435058594, ""y"": 195.26666259765625}, {""x"": 273.8333435058594, ""y"": 161.26666259765625}, {""x"": 287.8333435058594, ""y"": 152.26666259765625}, {""x"": 287.8333435058594, ""y"": 136.26666259765625}, {""x"": 298.8333435058594, ""y"": 123.26666259765625}, {""x"": 302.8333435058594, ""y"": 103.26666259765625}, {""x"": 296.8333435058594, ""y"": 82.26666259765625}, {""x"": 291.8333435058594, ""y"": 61.26666259765625}, {""x"": 275.8333435058594, ""y"": 59.26666259765625}, {""x"": 254.83334350585938, ""y"": 50.26666259765625}, {""x"": 254.83334350585938, ""y"": 31.26666259765625}, {""x"": 258.8333435058594, ""y"": 18.26666259765625}, {""x"": 259.8333435058594, ""y"": 6.26666259765625}, {""x"": 247.83334350585938, ""y"": 2.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800622
502102132,"{""90800738"": {""retired"": {""id"": 118049633, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:23:47.499Z"", ""updated_at"": ""2023-07-20T08:21:28.630Z"", ""retired_at"": ""2023-07-20T08:21:28.623Z"", ""subject_id"": 90800738, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-11.png"", ""log_png"": ""log-794663-11.png"", ""Image Number"": ""794663-11""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 212.8273468017578, ""y"": 118.14527893066406}, {""x"": 251.53724670410156, ""y"": 120.76968383789062}, {""x"": 268.5958557128906, ""y"": 110.92817687988281}, {""x"": 272.5324401855469, ""y"": 95.83788299560547}, {""x"": 252.19334411621094, ""y"": 79.43537902832031}, {""x"": 222.0127410888672, ""y"": 79.43537902832031}, {""x"": 195.11264038085938, ""y"": 80.7475814819336}, {""x"": 180.0223388671875, ""y"": 95.18177795410156}, {""x"": 185.27114868164062, ""y"": 109.61598205566406}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 310.8811340332031, ""y"": 159.837890625}, {""x"": 308.2567443847656, ""y"": 176.24038696289062}, {""x"": 314.16162109375, ""y"": 190.01849365234375}, {""x"": 328.5958251953125, ""y"": 191.98678588867188}, {""x"": 336.4690246582031, ""y"": 180.17698669433594}, {""x"": 335.1568298339844, ""y"": 165.08668518066406}, {""x"": 325.3153381347656, ""y"": 157.21348571777344}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 263.0093994140625, ""y"": 7.027049541473389}, {""x"": 279.7497863769531, ""y"": 15.158097267150879}, {""x"": 295.0552978515625, ""y"": 25.202333450317383}, {""x"": 300.3165588378906, ""y"": 14.679800987243652}, {""x"": 300.3165588378906, ""y"": 5.113862037658691}, {""x"": 287.40252685546875, ""y"": 0.33089250326156616}, {""x"": 271.6187438964844, ""y"": 3.6789710521698}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800738
502102134,"{""90800657"": {""retired"": {""id"": 118049638, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:23:53.393Z"", ""updated_at"": ""2023-07-20T08:21:29.821Z"", ""retired_at"": ""2023-07-20T08:21:29.813Z"", ""subject_id"": 90800657, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-53.png"", ""log_png"": ""log-794625-53.png"", ""Image Number"": ""794625-53""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 247.3125, ""y"": 123.75}, {""x"": 237.3125, ""y"": 137.75}, {""x"": 251.3125, ""y"": 141.75}, {""x"": 260.3125, ""y"": 123.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 279.3125, ""y"": 51.75}, {""x"": 250.3125, ""y"": 98.75}, {""x"": 274.3125, ""y"": 138.75}, {""x"": 298.3125, ""y"": 135.75}, {""x"": 311.3125, ""y"": 94.75}, {""x"": 292.3125, ""y"": 56.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800657
502102184,"{""90800758"": {""retired"": {""id"": 118049813, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:29:24.889Z"", ""updated_at"": ""2023-07-20T08:21:48.998Z"", ""retired_at"": ""2023-07-20T08:21:48.987Z"", ""subject_id"": 90800758, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-31.png"", ""log_png"": ""log-794663-31.png"", ""Image Number"": ""794663-31""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 333.2124328613281, ""y"": 97.60000610351562}, {""x"": 276.4124450683594, ""y"": 128.80001831054688}, {""x"": 225.21246337890625, ""y"": 99.20001220703125}, {""x"": 245.21243286132812, ""y"": 61.600006103515625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 325.2124938964844, ""y"": 144}, {""x"": 348.4124450683594, ""y"": 180.79998779296875}, {""x"": 298.8124694824219, ""y"": 182.39999389648438}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800758
502102196,"{""90800916"": {""retired"": {""id"": 118049844, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:30:21.317Z"", ""updated_at"": ""2023-08-04T09:52:27.783Z"", ""retired_at"": ""2023-08-04T09:52:27.775Z"", ""subject_id"": 90800916, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-4.png"", ""log_png"": ""log-794710-4.png"", ""Image Number"": ""794710-4""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 179.23696899414062, ""y"": 96.26638793945312}, {""x"": 147.88194274902344, ""y"": 115.39826202392578}, {""x"": 134.06448364257812, ""y"": 138.7816619873047}, {""x"": 134.59593200683594, ""y"": 157.91354370117188}, {""x"": 150.00772094726562, ""y"": 172.79388427734375}, {""x"": 186.67713928222656, ""y"": 163.2279510498047}, {""x"": 205.27757263183594, ""y"": 143.03318786621094}, {""x"": 213.78062438964844, ""y"": 129.21572875976562}, {""x"": 205.80902099609375, ""y"": 110.61528778076172}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800916
502102224,"{""90801067"": {""retired"": {""id"": 118050008, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:35:46.420Z"", ""updated_at"": ""2023-07-20T08:22:44.467Z"", ""retired_at"": ""2023-07-20T08:22:44.453Z"", ""subject_id"": 90801067, ""retirement_reason"": ""classification_count""}, ""png"": ""794916-31.png"", ""log_png"": ""log-794916-31.png"", ""Image Number"": ""794916-31""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 236.83334350585938, ""y"": 44.26666259765625}, {""x"": 235.83334350585938, ""y"": 74.26666259765625}, {""x"": 230.83334350585938, ""y"": 95.26666259765625}, {""x"": 238.83334350585938, ""y"": 109.26666259765625}, {""x"": 249.83334350585938, ""y"": 123.26666259765625}, {""x"": 268.8333435058594, ""y"": 130.26666259765625}, {""x"": 285.8333435058594, ""y"": 128.26666259765625}, {""x"": 306.8333435058594, ""y"": 117.26666259765625}, {""x"": 308.8333435058594, ""y"": 97.26666259765625}, {""x"": 303.8333435058594, ""y"": 73.26666259765625}, {""x"": 287.8333435058594, ""y"": 62.26666259765625}, {""x"": 278.8333435058594, ""y"": 48.26666259765625}, {""x"": 280.8333435058594, ""y"": 32.26666259765625}, {""x"": 272.8333435058594, ""y"": 26.26666259765625}, {""x"": 266.8333435058594, ""y"": 48.26666259765625}, {""x"": 254.83334350585938, ""y"": 54.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801067
502102229,"{""90801085"": {""retired"": {""id"": 118049552, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:19:01.189Z"", ""updated_at"": ""2023-07-24T15:47:06.730Z"", ""retired_at"": ""2023-07-24T15:47:06.723Z"", ""subject_id"": 90801085, ""retirement_reason"": ""classification_count""}, ""png"": ""794916-49.png"", ""log_png"": ""log-794916-49.png"", ""Image Number"": ""794916-49""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 326.0124816894531, ""y"": 88.79998779296875}, {""x"": 314.0124816894531, ""y"": 142.39999389648438}, {""x"": 258.8124694824219, ""y"": 133.60000610351562}, {""x"": 220.4124755859375, ""y"": 95.20001220703125}, {""x"": 237.21249389648438, ""y"": 59.20001220703125}, {""x"": 278.8124694824219, ""y"": 42.399993896484375}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801085
502102259,"{""90800610"": {""retired"": {""id"": 118049594, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:21:16.017Z"", ""updated_at"": ""2023-07-20T08:22:23.099Z"", ""retired_at"": ""2023-07-20T08:22:23.091Z"", ""subject_id"": 90800610, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-7.png"", ""log_png"": ""log-794625-7.png"", ""Image Number"": ""794625-7""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 244.2055206298828, ""y"": 83.81731414794922}, {""x"": 241.91371154785156, ""y"": 91.83863830566406}, {""x"": 244.77847290039062, ""y"": 110.173095703125}, {""x"": 239.0489501953125, ""y"": 116.47557067871094}, {""x"": 247.6432342529297, ""y"": 142.25840759277344}, {""x"": 240.19485473632812, ""y"": 149.70677185058594}, {""x"": 249.36209106445312, ""y"": 169.7600860595703}, {""x"": 251.08094787597656, ""y"": 162.88467407226562}, {""x"": 247.6432342529297, ""y"": 149.70677185058594}, {""x"": 254.51864624023438, ""y"": 138.82069396972656}, {""x"": 252.2268524169922, ""y"": 114.18376159667969}, {""x"": 249.24325561523438, ""y"": 92.00074768066406}, {""x"": 250.96971130371094, ""y"": 89.53437805175781}, {""x"": 252.73834228515625, ""y"": 88.03775024414062}, {""x"": 251.55868530273438, ""y"": 86.74012756347656}, {""x"": 250.14309692382812, ""y"": 87.09402465820312}, {""x"": 250.61495971679688, ""y"": 85.08860778808594}, {""x"": 247.90174865722656, ""y"": 82.96522521972656}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 242.88308715820312, ""y"": 8.81524658203125}, {""x"": 242.27520751953125, ""y"": 4.9247941970825195}, {""x"": 246.2872314453125, ""y"": 3.5874509811401367}, {""x"": 247.01669311523438, ""y"": 5.046370983123779}, {""x"": 245.1930389404297, ""y"": 6.9915971755981445}, {""x"": 247.13827514648438, ""y"": 9.301553726196289}, {""x"": 245.55776977539062, ""y"": 10.638896942138672}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800610
502102261,"{""90800802"": {""retired"": {""id"": 118049639, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:24:11.973Z"", ""updated_at"": ""2023-07-20T08:22:24.219Z"", ""retired_at"": ""2023-07-20T08:22:24.211Z"", ""subject_id"": 90800802, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-13.png"", ""log_png"": ""log-794673-13.png"", ""Image Number"": ""794673-13""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 77.3125, ""y"": 2.75}, {""x"": 86.3125, ""y"": 12.75}, {""x"": 101.3125, ""y"": 11.75}, {""x"": 101.3125, ""y"": 0.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 307.3125, ""y"": 123.75}, {""x"": 279.3125, ""y"": 129.75}, {""x"": 280.3125, ""y"": 151.75}, {""x"": 312.3125, ""y"": 163.75}, {""x"": 322.3125, ""y"": 159.75}, {""x"": 334.3125, ""y"": 141.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 277.3125, ""y"": 174.75}, {""x"": 246.3125, ""y"": 195.75}, {""x"": 289.3125, ""y"": 192.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 83.3125, ""y"": 65.75}, {""x"": 64.3125, ""y"": 84.75}, {""x"": 76.3125, ""y"": 92.75}, {""x"": 96.3125, ""y"": 90.75}, {""x"": 99.3125, ""y"": 72.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 414.3125, ""y"": 54.75}, {""x"": 374.3125, ""y"": 83.75}, {""x"": 388.3125, ""y"": 128.75}, {""x"": 443.3125, ""y"": 139.75}, {""x"": 465.3125, ""y"": 103.75}, {""x"": 453.3125, ""y"": 66.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800802
502102269,"{""90800977"": {""retired"": {""id"": 118049994, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:35:17.681Z"", ""updated_at"": ""2023-07-21T08:00:21.480Z"", ""retired_at"": ""2023-07-21T08:00:21.472Z"", ""subject_id"": 90800977, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-3.png"", ""log_png"": ""log-794910-3.png"", ""Image Number"": ""794910-3""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 275.0911560058594, ""y"": 131.95248413085938}, {""x"": 268.2037048339844, ""y"": 137.1180877685547}, {""x"": 270.35601806640625, ""y"": 145.29696655273438}, {""x"": 261.7466735839844, ""y"": 152.61489868164062}, {""x"": 262.1771545410156, ""y"": 161.65472412109375}, {""x"": 269.9255676269531, ""y"": 166.38986206054688}, {""x"": 275.0911560058594, ""y"": 159.07191467285156}, {""x"": 287.1442565917969, ""y"": 159.07191467285156}, {""x"": 281.5481872558594, ""y"": 146.15789794921875}, {""x"": 281.9786376953125, ""y"": 136.6876220703125}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 282.97174072265625, ""y"": 28.674345016479492}, {""x"": 276.51470947265625, ""y"": 32.54855155944824}, {""x"": 277.37567138671875, ""y"": 38.144622802734375}, {""x"": 284.26312255859375, ""y"": 42.44929504394531}, {""x"": 289.4287414550781, ""y"": 36.85322189331055}, {""x"": 289.4287414550781, ""y"": 29.535280227661133}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 17.388946533203125, ""y"": 38.6345329284668}, {""x"": 15.66707706451416, ""y"": 46.38294219970703}, {""x"": 19.110815048217773, ""y"": 46.38294219970703}, {""x"": 21.263151168823242, ""y"": 41.647804260253906}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800977
502102282,"{""90800802"": {""retired"": {""id"": 118049639, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:24:11.973Z"", ""updated_at"": ""2023-07-20T08:22:24.219Z"", ""retired_at"": ""2023-07-20T08:22:24.211Z"", ""subject_id"": 90800802, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-13.png"", ""log_png"": ""log-794673-13.png"", ""Image Number"": ""794673-13""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 77.3125, ""y"": 2.75}, {""x"": 86.3125, ""y"": 12.75}, {""x"": 101.3125, ""y"": 11.75}, {""x"": 101.3125, ""y"": 0.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 307.3125, ""y"": 123.75}, {""x"": 279.3125, ""y"": 129.75}, {""x"": 280.3125, ""y"": 151.75}, {""x"": 312.3125, ""y"": 163.75}, {""x"": 322.3125, ""y"": 159.75}, {""x"": 334.3125, ""y"": 141.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 277.3125, ""y"": 174.75}, {""x"": 246.3125, ""y"": 195.75}, {""x"": 289.3125, ""y"": 192.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 83.3125, ""y"": 65.75}, {""x"": 64.3125, ""y"": 84.75}, {""x"": 76.3125, ""y"": 92.75}, {""x"": 96.3125, ""y"": 90.75}, {""x"": 99.3125, ""y"": 72.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 414.3125, ""y"": 54.75}, {""x"": 374.3125, ""y"": 83.75}, {""x"": 388.3125, ""y"": 128.75}, {""x"": 443.3125, ""y"": 139.75}, {""x"": 465.3125, ""y"": 103.75}, {""x"": 453.3125, ""y"": 66.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800802
